Year,Age,Population
2019,46,1978869
2019,47,2072278
2019,48,2191652
2019,49,2159535.5
2019,50,2083590.5
2019,51,2043795.5
2019,52,2060551
2019,53,2095736
2019,54,2189322
2019,55,2245802.5
2019,56,2255131.5
2019,57,2268120
2019,58,2270557
2019,59,2271644
2019,60,2199986
2019,61,2187221
2019,62,2165425
2019,63,2090246
2019,64,2071538
2019,65,1991169
2019,66,1914181
2019,67,1836574
2019,68,1781346
2019,69,1731958
2019,70,1674584
2019,71,1647705
2019,72,1707812
2019,73,1259662
2019,74,1238863
2019,75,1199896
2019,76,1218702
2019,77,1056331
2019,78,960647
2019,79,898590
2019,80,831640
2019,81,788013
2019,82,715575
2019,83,671025
2019,84,631230
2019,85,551385
2019,86,519340
2019,87,479078
2019,88,438887
2019,89,403333
2019,90,345227
2019,91,306231
2019,92,262383
2019,93,217370
2019,94,182384
2019,95,145092
2019,96,111417
2019,97,84358
2019,98,62607
2019,99,42528
2019,100,76850
2020,0,1809892
2020,1,1841982
2020,2,1883859
2020,3,1920697
2020,4,1974488
2020,5,1993423
2020,6,1982547
2020,7,1980298
2020,8,1980690
2020,9,1997949
2020,10,2043208
2020,11,2088037
2020,12,2166932
2020,13,2161641
2020,14,2126728
2020,15,2104987
2020,16,2116792
2020,17,2097257
2020,18,2089213
2020,19,2127935
2020,20,2128470
2020,21,2095345
2020,22,2092570
2020,23,2099465
2020,24,2112268
2020,25,2152427
2020,26,2199289
2020,27,2237719
2020,28,2297187
2020,29,2337896
2020,30,2348424
2020,31,2281084
2020,32,2242678
2020,33,2214381
2020,34,2218235
2020,35,2220470
2020,36,2178534
2020,37,2213319
2020,38,2212665
2020,39,2182980
2020,40,2175341
2020,41,2093130
2020,42,2047822
2020,43,2027862
2020,44,1958869
2020,45,1982376
2020,46,1946723
2020,47,1975829
2020,48,2068559
2020,49,2187515
2020,50,2154595
2020,51,2077858
2020,52,2037389
2020,53,2053328
2020,54,2087379
2020,55,2179920
2020,56,2235711
2020,57,2244174
2020,58,2256352
2020,59,2258097
2020,60,2222316
2020,61,2190432
2020,62,2177685
2020,63,2147072
2020,64,2064476
2020,65,2024094
2020,66,1962140
2020,67,1888178
2020,68,1822619
2020,69,1745594
2020,70,1670147
2020,71,1629920
2020,72,1595169
2020,73,1670571
2020,74,1200855
2020,75,1156981
2020,76,1129733
2020,77,1143425
2020,78,984129
2020,79,887927
2020,80,817710
2020,81,760705
2020,82,715616
2020,83,641720
2020,84,594673
2020,85,551242
2020,86,477436
2020,87,443259
2020,88,405138
2020,89,364671
2020,90,324235
2020,91,275334
2020,92,238929
2020,93,198893
2020,94,159179
2020,95,128258
2020,96,98111
2020,97,72340
2020,98,52070
2020,99,36841
2020,100,61459
2021,0,1744760
2021,1,1812711
2021,2,1845164
2021,3,1886987
2021,4,1923660
2021,5,1977302
2021,6,1996122
2021,7,1985135
2021,8,1982813
2021,9,1983143
2021,10,2000320
2021,11,2045549
2021,12,2090260
2021,13,2169023
2021,14,2163814
2021,15,2129139
2021,16,2107637
2021,17,2120026
2021,18,2101124
2021,19,2093030
2021,20,2131225
2021,21,2131692
2021,22,2099428
2021,23,2097132
2021,24,2104370
2021,25,2117323
2021,26,2157654
2021,27,2204332
2021,28,2242262
2021,29,2301208
2021,30,2341483
2021,31,2351315
2021,32,2283602
2021,33,2244610
2021,34,2215741
2021,35,2219043
2021,36,2220838
2021,37,2178536
2021,38,2212804
2021,39,2211687
2021,40,2181542
2021,41,2173352
2021,42,2090630
2021,43,2045343
2021,44,2025032
2021,45,1955585
2021,46,1978483
2021,47,1942425
2021,48,1970970
2021,49,2062907
2021,50,2180695
2021,51,2147335
2021,52,2070235
2021,53,2029221
2021,54,2044221
2021,55,2077187
2021,56,2168264
2021,57,2222798
2021,58,2229930
2021,59,2240627
2021,60,2240886
2021,61,2203964
2021,62,2170956
2021,63,2156807
2021,64,2124686
2021,65,2041698
2021,66,2000209
2021,67,1937374
2021,68,1862586
2021,69,1795805
2021,70,1717609
2021,71,1640199
2021,72,1597851
2021,73,1560434
2021,74,1631026
2021,75,1169001
2021,76,1123508
2021,77,1093447
2021,78,1102827
2021,79,945229
2021,80,848890
2021,81,777578
2021,82,718764
2021,83,671406
2021,84,597086
2021,85,548318
2021,86,503349
2021,87,431011
2021,88,395631
2021,89,356663
2021,90,316332
2021,91,276793
2021,92,230802
2021,93,196524
2021,94,160261
2021,95,125174
2021,96,98594
2021,97,73423
2021,98,52666
2021,99,36586
2021,100,63324
2022,0,1801028
2022,1,1760099
2022,2,1827664
2022,3,1859791
2022,4,1900888
2022,5,1936746
2022,6,1989663
2022,7,2007855
2022,8,1996412
2022,9,1993703
2022,10,1993657
2022,11,2010537
2022,12,2055343
2022,13,2099844
2022,14,2178759
2022,15,2174353
2022,16,2141095
2022,17,2122190
2022,18,2138177
2022,19,2120138
2022,20,2110457
2022,21,2150006
2022,22,2152948
2022,23,2122224
2022,24,2120909
2022,25,2129953
2022,26,2144003
2022,27,2183853
2022,28,2229401
2022,29,2266129
2022,30,2323675
2022,31,2362607
2022,32,2370794
2022,33,2301449
2022,34,2260291
2022,35,2229487
2022,36,2231875
2022,37,2232436
2022,38,2188665
2022,39,2221875
2022,40,2219167
2022,41,2187416
2022,42,2177983
2022,43,2094151
2022,44,2048164
2022,45,2027123
2022,46,1957076
2022,47,1978756
2022,48,1942181
2022,49,1969752
2022,50,2059948
2022,51,2176209
2022,52,2142601
2022,53,2065249
2022,54,2023555
2022,55,2037116
2022,56,2068659
2022,57,2158036
2022,58,2210729
2022,59,2215990
2022,60,2225071
2022,61,2224144
2022,62,2185699
2022,63,2151146
2022,64,2135546
2022,65,2102299
2022,66,2018538
2022,67,1976237
2022,68,1912061
2022,69,1835985
2022,70,1768134
2022,71,1689636
2022,72,1610575
2022,73,1565657
2022,74,1525245
2022,75,1590738
2022,76,1136721
2022,77,1089522
2022,78,1056468
2022,79,1061137
2022,80,905246
2022,81,808880
2022,82,736498
2022,83,675916
2022,84,626483
2022,85,552133
2022,86,502162
2022,87,456168
2022,88,385827
2022,89,349926
2022,90,310807
2022,91,271306
2022,92,233409
2022,93,190902
2022,94,159343
2022,95,127165
2022,96,96762
2022,97,74492
2022,98,53944
2022,99,37622
2022,100,64999
2023,0,1787339
2023,1,1820766
2023,2,1779830
2023,3,1847398
2023,4,1878376
2023,5,1918490
2023,6,1953792
2023,7,2006000
2023,8,2023262
2023,9,2011369
2023,10,2007882
2023,11,2007161
2023,12,2023808
2023,13,2068448
2023,14,2113083
2023,15,2192183
2023,16,2189135
2023,17,2159713
2023,18,2145479
2023,19,2162460
2023,20,2143986
2023,21,2135879
2023,22,2177871
2023,23,2182756
2023,24,2153206
2023,25,2153410
2023,26,2163637
2023,27,2177969
2023,28,2217545
2023,29,2261518
2023,30,2296682
2023,31,2352870
2023,32,2389787
2023,33,2396349
2023,34,2325456
2023,35,2281742
2023,36,2249378
2023,37,2249738
2023,38,2248219
2023,39,2203405
2023,40,2234585
2023,41,2229662
2023,42,2196623
2023,43,2186327
2023,44,2101314
2023,45,2054163
2023,46,2032233
2023,47,1961451
2023,48,1982126
2023,49,1944583
2023,50,1970664
2023,51,2059657
2023,52,2174624
2023,53,2140165
2023,54,2062263
2023,55,2019754
2023,56,2032736
2023,57,2062945
2023,58,2150285
2023,59,2201142
2023,60,2204982
2023,61,2212669
2023,62,2210090
2023,63,2170197
2023,64,2134283
2023,65,2117442
2023,66,2082797
2023,67,1998320
2023,68,1954901
2023,69,1889325
2023,70,1811925
2023,71,1742017
2023,72,1662107
2023,73,1581260
2023,74,1533839
2023,75,1490456
2023,76,1550666
2023,77,1104730
2023,78,1055735
2023,79,1019595
2023,80,1019688
2023,81,865627
2023,82,769086
2023,83,695716
2023,84,633711
2023,85,582686
2023,86,508854
2023,87,458191
2023,88,411769
2023,89,343925
2023,90,308063
2023,91,269406
2023,92,231400
2023,93,195711
2023,94,156978
2023,95,128416
2023,96,100296
2023,97,74330
2023,98,55988
2023,99,39435
2023,100,68845
2024,0,1768890
2024,1,1811365
2024,2,1844591
2024,3,1803599
2024,4,1869826
2024,5,1899574
2024,6,1939030
2024,7,1973535
2024,8,2024592
2024,9,2041299
2024,10,2028453
2024,11,2024174
2024,12,2023202
2024,13,2039680
2024,14,2084497
2024,15,2129396
2024,16,2210108
2024,17,2211654
2024,18,2187878
2024,19,2175020
2024,20,2191063
2024,21,2174632
2024,22,2169711
2024,23,2214180
2024,24,2220535
2024,25,2193067
2024,26,2194454
2024,27,2205166
2024,28,2219410
2024,29,2257043
2024,30,2299194
2024,31,2332671
2024,32,2386418
2024,33,2421773
2024,34,2426217
2024,35,2352246
2024,36,2306669
2024,37,2271990
2024,38,2269843
2024,39,2267111
2024,40,2220064
2024,41,2248766
2024,42,2242335
2024,43,2208071
2024,44,2196181
2024,45,2109822
2024,46,2061588
2024,47,2038781
2024,48,1967259
2024,49,1986794
2024,50,1947800
2024,51,1972711
2024,52,2060421
2024,53,2173954
2024,54,2138781
2024,55,2060411
2024,56,2017453
2024,57,2029269
2024,58,2057734
2024,59,2143076
2024,60,2192297
2024,61,2194527
2024,62,2200624
2024,63,2196358
2024,64,2154968
2024,65,2117906
2024,66,2099476
2024,67,2063658
2024,68,1977874
2024,69,1932972
2024,70,1866165
2024,71,1787163
2024,72,1715269
2024,73,1633762
2024,74,1551048
2024,75,1501042
2024,76,1454489
2024,77,1509318
2024,78,1071762
2024,79,1020847
2024,80,981562
2024,81,976906
2024,82,824680
2024,83,728127
2024,84,654149
2024,85,591050
2024,86,538886
2024,87,466002
2024,88,415226
2024,89,368952
2024,90,304015
2024,91,268745
2024,92,231228
2024,93,195313
2024,94,162273
2024,95,127525
2024,96,102167
2024,97,78076
2024,98,56286
2024,99,41523
2024,100,73863
